,activity_rate,mean_norm_activation,cv,top_smiles
3587,0.0021,0.59034985,0.43691205978393555,"['Cc1noc2ncc(C(=O)NCc3ccc(-n4cncn4)nc3)cc12', 'Cc1noc2ncc(C(=O)Nc3ccnn3CCc3ccccc3)cc12', 'Cc1noc2ncc(NC(=O)CNC(=O)c3ccccc3)cc12', 'Cc1n[nH]c2ncc(C(=O)NC(C)c3ccc(F)c(Cl)c3)cc12', 'Cc1n[nH]c2ncc(C(=O)NCCc3ccc(F)cc3)cc12', 'Cc1noc2nc(C(C)C)cc(C(=O)Nn3cnc4ccccc43)c12', 'Cc1noc2ncc(C(=O)N3CCC(N4CCNC4=O)CC3)cc12', 'Cc1noc2nc(-c3ccccc3)cc(C(=O)N3CCCC3(C)C)c12', 'Cc1n[nH]c2ncc(C(=O)NCCc3ccc(-n4cccn4)cc3)cc12', 'Cc1n[nH]c2ncc(C(=O)NC(C)c3ccccc3)cc12']"
3588,1e-04,0.0,0.0,[]
3589,1e-04,0.0,0.0,[]
3590,0.0018,0.4770029,0.7107875347137451,"['Cc1sc2nc(CN3CC(C)OC(C)C3)[nH]c(=O)c2c1C', 'Cc1sc2ncnc(NCCn3cccn3)c2c1C', 'Cc1sc2ncn(CC(=O)c3ccc(F)c(F)c3)c(=O)c2c1C', 'Cc1sc2ncnc(OCC(=O)N3CCCCC3)c2c1C', 'Cc1sc2ncnc(Sc3nc(C(C)C)n[nH]3)c2c1C', 'Cc1sc2ncnc(N3CCCC3Cn3cncn3)c2c1C', 'Cc1sc2[nH]c(SCCCC(=O)NCCO)nc(=O)c2c1C', 'Cc1sc2[nH]c(CCC(=O)NC(C)CCC(C)C)nc(=O)c2c1C', 'Cc1sc2nc(-c3ccccc3)nc(N(C)CC(N)=O)c2c1C', 'Cc1oc2ncnc(NC(=O)c3cnc4n3CCCC4)c2c1C']"
3591,1e-04,0.0,0.0,[]
3592,1e-04,0.0,0.0,[]
3593,1e-04,0.0,0.0,[]
3594,0.1264,0.31173417,0.5697574019432068,"['OC(CC(O)C(Cl)(Cl)Cl)c1ccccc1', 'CC1(C(=O)NCc2cccc(Cl)c2)CC1(Cl)Cl', 'O=C(NCCNC(=O)C1CC1(Cl)Cl)c1ccccc1Cl', 'CCCS(=O)(=O)NC1CCN(C(=O)C2CC2(Cl)Cl)CC1', 'CC1CC(C)CN(C(=O)C2(C)CC2(Cl)Cl)C1', 'Nc1nonc1-c1noc(C(Cl)(Cl)Cl)n1', 'CNC(=O)CN1CCN(C(=O)C2(C)CC2(Cl)Cl)CC1', 'CC1(C(=O)NCc2cccs2)CC1(Cl)Cl', 'O=S(=O)(c1ccc(Cl)c(Cl)c1Cl)N(CCO)CCO', 'O=C(Cc1cccc(F)c1)NCC(=O)OCC1CC1(Cl)Cl']"
3595,0.1501,0.4309772,0.3890145719051361,"['N#Cc1c(=O)c2c(=O)oc3ccccc3c2n2nc3n(c12)CCCCC3', 'O=C(COc1ccccc1)Nc1ccc2c(c1)nc1n2CCOC1', 'CCOC(=O)c1cccc2nc(C)n(-c3cccc(N)c3)c12', 'COc1ccc(C)cc1NC(=O)c1cnn2c(C)cc(C)nc12', 'CCOC(=O)CC(C)CNC(=O)Nc1cccc2ccc(C)nc12', 'CN1CCc2c(sc3ncn4nc(-c5ccc(N)cc5)nc4c23)C1', 'COc1ccccc1OC(C)C(=O)Nc1cccc2ccc(C)nc12', 'CC(Cc1ccco1)NC(=O)c1ccc(N2CCNC2=O)cc1', 'CC(C)Sc1ccc(C(=O)Nc2c3c(nn2C)CCC3)cc1', 'NC(=O)c1ccccc1NC(=O)C1(c2cccs2)CCOCC1']"
3596,1e-04,0.0,0.0,[]
3597,0.1168,0.36942467,0.4194435775279999,"['Cc1ccc(-c2n[nH]cc2CN(C)CC(F)F)o1', 'O=C(CSc1ncn[nH]1)Nc1ccc(F)cc1', 'O=C(CSc1ncn[nH]1)c1ccc(OC(F)F)cc1', 'N#CC(NCCc1c[nH]c2ccccc12)c1ccccn1', 'c1cncc(-c2n[nH]c(SCc3ncc(-c4cccs4)o3)n2)c1', 'COCCNC(c1cnn(C)c1)c1nccs1', 'O=C1CN(Cc2c[nH]nc2-c2ccccc2)C2CCCCC2N1', 'O=C(Nc1ccc2[nH]c(CO)nc2c1)C1CCCCC1', 'CCOc1cccc2n[nH]c(=NC(=O)Nc3ccc(C)cc3)n12', 'Cc1ccc(-c2n[nH]cc2C2Nc3ccccc3C(=O)N2C2CC2)o1']"
3598,0.0148,0.36558944,0.6407328248023987,"['CCn1cc(Cl)c(C(=O)NCc2ccccc2OC)n1', 'CCCn1nccc1CNc1cc(OC)ccc1OC', 'CCCCNC(=O)NCc1cc(N)ccc1OC', 'CCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccccc1C', 'CCNC(=O)C1CCCN(C(=O)c2cccnc2OC)C1', 'CCn1cc(C(=O)NCc2cc(Br)ccc2OC)cn1', 'COCCCCNc1cc(Br)ccc1OC', 'COC(=O)CN1CCN(C(C)c2ccccc2OC)CC1', 'COCC(=O)Nc1cc(Br)ccc1OC', 'COc1ccccc1C(CNC(=O)c1cccnc1SC)OC']"
3599,1e-04,0.0,0.0,[]
3600,0.1051,0.3941922,0.40562108159065247,"['O=C(CSc1ncnc2nc[nH]c12)Nc1nccs1', 'Cc1nc(NC(=O)c2n[nH]c3ccccc23)n(C)n1', 'CCOC(=O)c1c(C)n[nH]c1S(=O)(=O)N(C)C1CCCCC1', 'COc1ccc(CCNCc2c[nH]nc2-c2ccc(F)cc2)cc1O', 'CN(CCCNC(=O)c1n[nH]c(=O)[nH]1)c1ccccc1', 'CCCN(C)C(=O)c1c[nH]c(C(=O)N2CCCC2)c1', 'CN(Cc1cc(C2CC2)[nH]n1)C(=O)C(c1ccccc1F)N(C)C', 'O=C(c1cc(C2CC2)[nH]n1)N1CCCC(N2CCNC2=O)C1', 'Cc1cccc(CNc2nccn(C3CC3)c2=O)c1', 'CCNC(=O)c1cc2cnn(-c3ccc(C)cc3C)c2nc1N']"
3601,1e-04,0.0,0.0,[]
3602,1e-04,0.0,0.0,[]
3603,1e-04,0.0,0.0,[]
3604,1e-04,0.0,0.0,[]
3605,0.0007,0.46187684,0.502186119556427,"['CC1=C(C(=O)OC(C)(C)C)C(c2ccc(F)cc2)NC(=O)N1', 'O=C1CCC(C(=O)NCCCOCC2CCOC2)N1', 'CC1CC(N2CCc3nn(C)c(=O)cc3C2)C(=O)O1', 'CC(C)c1ccc(-c2nc(-c3cccnn3)no2)c(=O)[nH]1', 'CCCC1=C(C(=O)OCC)C(c2ccccc2OC)NC(=O)N1', 'COC(=O)C1=C(C)N(c2ccc(S(N)(=O)=O)cc2)C(=O)C1', 'O=C1CCC(C(=O)N2CCCC2c2cccs2)N1']"
3606,1e-04,0.0,0.0,[]
3607,0.0117,0.3458756,0.6214072108268738,"['COc1c(NC(=O)Nc2ccc(F)c(C(=O)N(C)C)c2)c(C)nn1C', 'CCOC(=O)C1=C(C)C(S(=O)(=O)NC2CCCCCC2)C(C)=N1', 'Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN(C(C)C)CC2)[nH]n1', 'Cc1cc(C)c(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)c(=O)[nH]1', 'CC(C)CCNC(=O)c1cc(-c2ccco2)nc2c(C(N)=O)ncn12', 'Cc1cc(C)c(CNC(=O)CC2CCCC(C(F)(F)F)C2)c(=O)[nH]1', 'COC(=O)c1cc(S(=O)(=O)Nc2ccc(NC(C)=O)cc2)c[nH]1', 'CCn1cc(NC(=O)C(C)(C)Oc2ccc3c(c2)CCCC3=O)cn1', 'Cc1cc(C)c(CNC(=O)Cc2c(C)nc3ccccc3c2C)c(=O)[nH]1', 'Cc1cc(C)c(C(=O)NCc2nc3ccccc3n2C(C)C)c(=O)[nH]1']"
3608,1e-04,0.0,0.0,[]
3609,1e-04,0.0,0.0,[]
3610,1e-04,1.0,0.0,['Cc1cnc2n(c1=O)CC(C(=O)Nc1nccs1)CS2']
3611,0.0101,0.2977335,0.7085999846458435,"['CCOC(=O)c1nc(COc2ccccc2Cl)no1', 'COCCNC(=O)c1nc(-c2ccc(Cl)cc2)no1', 'N#CCc1nnc(C(N)c2c(F)cccc2F)o1', 'O=C(NCC1CC1)c1nc(Cc2c[nH]c3ccccc23)no1', 'CC(C)(C)c1nc(Cc2nc3ccccc3[nH]2)no1', 'Nc1ccccc1-c1nc(-c2cccc(F)c2)no1', 'CC(C)(CO)c1nc(-c2cc(N)ccc2F)cs1', 'CC(O)C(N)c1nc(-c2cc(F)ccc2O)cs1', 'CCCCc1nc(CN2CCc3cc(F)ccc3C2)no1', 'C=CCNC(=O)c1cc(OCc2ccccc2)no1']"
3612,1e-04,0.0,0.0,[]
3613,0.001,0.33890888,0.7255226969718933,"['Cc1nc2cccc(NC(=O)c3cc(=O)c4cc(C)c(C)cc4o3)c2[nH]1', 'CN(CC12CC3CC(CC(C3)C1)C2)C(=O)c1ccc(C(N)=O)cn1', 'CC(C)Cc1cc(C(=O)N2CCN(C(=O)c3c[nH]c(=O)[nH]3)CC2)[nH]n1', 'CC(Cn1ccnc1)NC(=O)c1ccc2c(=O)n(C)c(=O)n(C)c2n1', 'Cc1cc(N)n(CC(=O)N2CCC3(CCCN(CC4CC4)C3=O)C2)n1', 'Nc1nc(-c2ccccc2)cc(-c2cc(-c3ccccc3)nc(N)n2)n1', 'Cc1cc(C(=O)Nc2ccc(-c3nnnn3C(C)C)c(F)c2)n(C)n1', 'Cc1ccc(NC(=O)c2cncc(OC(C)C)c2)cc1S(C)(=O)=O', 'CCc1ccc(C(=O)N2CCN(C(C#N)c3ccc(F)cc3)CC2)o1', 'Cc1ccc(C(=O)N2CCN(C(=O)Nc3ccc(F)cc3)CC2)n1C']"
3614,1e-04,0.0,0.0,[]
3615,1e-04,0.0,0.0,[]
3616,0.0006,0.41557375,0.8326904773712158,"['COc1cc2c(c(OC)c1OC)CCNC2C1CC(=O)C1', 'COc1cc2c(c(O)c1OC)c(=O)c1cccc(O)c1n2C', 'CSc1c2c(oc(=O)c1C#N)CC(C)(C)CC2=O', 'Fc1cc2c(c(F)c1Cl)CCNC2c1cncnc1', 'Cc1cc2c(cc1-c1ncnc(C)c1N)OCCO2', 'COc1cc2nc3c(c(N)c2cc1OC)CCCC3']"
3617,1e-04,0.0,0.0,[]
3618,1e-04,0.0,0.0,[]
3619,0.0084,0.39555117,0.6768532395362854,"['O=C(CN1CCN(c2nccs2)CC1)NCc1ccccc1', 'O=C(CN1CCN(CC(O)c2ccccc2Cl)CC1)NC1CC1', 'O=C(CN1CCN(c2ccc(O)cc2)CC1)c1ccc[nH]1', 'O=C(CCC1CCN(C(=O)c2ccsc2)CC1)NC1CC1', 'O=C(NC1CCCN(C(=O)c2csnn2)CC1)c1cnccn1', 'O=C(CN1CCN(C(=O)CCSc2ccccn2)CC1)NC1CC1', 'O=C(CN1CCN(Cc2cccc(Cl)c2)CC1)NCC(F)(F)F', 'O=C(NC1CCN(c2ccccc2)CC1)c1ccnc(-n2ccnc2)c1', 'O=C(NCC1CCN(c2ccccc2)C1)c1ccc2[nH]cnc2c1', 'CN(CC1CCCN(c2ccc3nccn3n2)C1)C(=O)OC(C)(C)C']"
3620,0.0244,0.33064315,0.5215784311294556,"['CCCOc1ccc2cc(C(=O)C3=NC=CC3)oc2c1', 'Cc1cc(C(=O)OCc2nc(C3CC3)cs2)cc(=O)[nH]1', 'Nc1cccn2cc(-c3ccc4c(c3)OCCCO4)nc12', 'COc1cccc(-c2nc3c([nH]2)CCN(C(=O)c2nc(C)c[nH]2)C3)c1', 'Cc1ccc(C(=O)Nc2nnc(CC(C)C)s2)c(=O)[nH]1', 'CC(=O)N1CCN(C(=O)c2n[nH]nc2Nc2ccc(Cl)cc2)CC1', 'Nc1cccc2c(-c3cccc(CN4CCOCC4)c3)n[nH]c12', 'CCN(Cc1ccc2c(c1)OCO2)C(=O)c1ccc2[nH]nnc2c1', 'Cc1ccc(CN(C(=O)c2n[nH]cc2N)C(C)C)o1', 'CC(C)c1nc(Cn2ccnc2S(C)(=O)=O)no1']"
3621,1e-04,0.0,0.0,[]
3622,1e-04,0.0,0.0,[]
3623,0.0037,0.32986024,0.6683996915817261,"['CCN(C(C)C)S(=O)(=O)c1ccc2c(c1)CCCN2', 'O=C(Nc1ccccc1)c1ccc2c(c1)CCCN2', 'Fc1ccc2c(c1F)C(CNCc1ccccc1)NCC2', 'CCC(NCC1CCCO1)C(=O)c1ccc2c(c1)CCN2', 'Fc1cc(Br)cc2c1C(C1CNC1)NCC2', 'Clc1ccccc1OCc1nc2c(s1)CCCN2', 'Fc1c(Cl)ccc2c1C(c1nccs1)NCC2', 'Cc1cccc2c1C(C(O)Cc1ccccc1)NCC2', 'O=C(Nc1ccc(F)cc1F)c1cccc2c1NCC2', 'Cc1c(O)ccc2c1C(C(O)Cc1ccccc1)NCC2']"
3624,0.0536,0.24544072,0.6337831020355225,"['CCc1nc(CC(=O)OCC2CCCC2)cs1', 'Cc1n[nH]c(C)c1CCOC(=O)CC1CCCC1', 'O=C(Nc1nnc(CC2CCCC2)s1)N1CCCC1', 'Nc1ccc(C(=O)NCCC2CCCC2)c(Cl)c1', 'CC(C)NC(=O)CNc1nccc(C2CCCC2)n1', 'O=C(Nc1cccc(C(=O)N2CCCCC2)c1)C1CCCC1', 'CCOc1ccc(NC(=O)CC2CCCC2)cc1CO', 'CC(NC(=O)NCCNC(=O)CC1CCCC1)c1nccs1', 'Nc1cc(C(=O)NCCC2CCCC2)ccc1Cl', 'CCCNc1ccc(C(=O)N(C)C2CCCC2)nn1']"
3625,1e-04,1.0,0.0,['C=C1C2(C(=O)Nc3ccc(NC(C)=O)cc3)CCC(C2)C1(C)C']
3626,0.0039,0.50249475,0.40365317463874817,"['Cc1ccc2cc3c(nc2c1)OC(=O)N(Cc1ccc(C)o1)C3', 'Cc1c(C)c2cc(Cl)c3c(c2oc1=O)CN(C1CC1)CO3', 'CCNC(=O)CNc1nc2sc3c(c2c(=O)n1C(C)C)CCCC3', 'CCc1cc(=O)oc2c(C)c3c(cc12)CN(CC(C)O)CO3', 'COc1ccc2nc3c(nc2c1)C(=O)c1ccccc1-3', 'COc1cc2nc3c(c(N)c2cc1OC)CCCC3', 'COC(=O)Cn1c(=O)[nH]c2sc3c(c2c1=O)CCCC3', 'Cn1c(SCC2CCCO2)nc2sc3c(c2c1=O)CCC3', 'COc1ccccc1OCCn1cnc2cc3c(cc21)OCCO3', 'CC(C)c1nc2sc3c(c2c(=O)n1N)CCCC3']"
3627,1e-04,1.0,0.0,['CC1(C)OC2C(O)CC(NC(=O)OCc3ccccc3)C2O1']
3628,0.0002,0.5,0.0,"['O=C(c1nc(-c2ccccc2)n2c1CCCCC2)N1CC(O)C1', 'Cc1nc(C(=O)N2CC(C)C(N3CCOCC3)C2)c2ccccn12']"
3629,0.0009,0.3617186,0.711951494216919,"['CCOc1ccc2oc(C(=O)N3CC(C)OC(C)C3)c(C)c2c1', 'Cc1oc2c(C(=O)OCCN3CCOCC3)cccc2c(=O)c1C', 'COc1nn(C)c2nc(C)c(CCc3nc(C4CC4)no3)c(C)c12', 'COc1ccc2oc(C(=O)NCCC(=O)N3CCOCC3)cc2c1', 'Cc1cc(=O)oc2c(C)c(OCC(=O)Nc3ncccn3)ccc12', 'Cc1ccc2c(CC(=O)Oc3ccc4c(c3)CCC(=O)N4)coc2c1', 'Cc1cc2occ(CC(=O)NCC3CCCO3)c2cc1C(C)C', 'COc1ccc2oc(C)c(C(=O)Nc3ccc(F)c(C#N)c3)c2c1', 'COc1ccc2c(CC(=O)N3CCc4ccccc4C3)coc2c1']"
3630,1e-04,0.0,0.0,[]
3631,0.0005,0.52848154,0.5090507864952087,"['O=C(Cn1nnc2cc3c(cc2c1=O)OCCO3)NCc1ccco1', 'O=C(COc1ccc2c3c(c(=O)oc2c1)CCC3)NCC1CCCO1', 'O=C(COc1ccc2oc3c(c2c1)CCCC3)NCC1CCCO1', 'O=C(OCc1cc(=O)n2c3c(sc2n1)CCCC3)c1ccco1', 'O=C(CSc1ncnc2sc3c(c12)CCCC3)N1CCCC1']"
3632,0.0214,0.27396658,0.649754524230957,"['COc1ncc(C(F)(F)F)cc1Br', 'CN(Cc1ccncc1)c1ncc(Br)cc1N', 'CCC(CC)C(=O)NCc1ncc(C)c(OC)c1C', 'CNc1ncc(S(=O)(=O)N2CCC(C)CC2)cc1C', 'CC(C)(C)c1nccc(N2CCC(C(=O)N3CCOCC3)CC2)n1', 'Nc1ncc(Br)c(Cl)c1Br', 'Cc1nc(C)c(C(C)Nc2ncc(Br)cc2N)s1', 'O=C(CSc1ncc(F)c(N2CCCC2)n1)NC1CC1', 'NC(=O)C(Cc1ccccc1)Nc1ncc(Br)cn1', 'COc1ccc(NC(=O)N(C)Cc2ncc(C)c(OC)c2C)cn1']"
3633,0.0003,0.5421877,0.32468441128730774,"['CCOC(=O)CC(c1oc(CO)cc(=O)c1O)C(C)C', 'COc1cc(OC)cc(C(C(C#N)C#N)C2NC(C)=NC2=O)c1', 'COC(=O)CC(CC(C)C)c1c(C)c(C)cc(C)c1C']"
3634,0.1655,0.43102342,0.4219726026058197,"['Cn1ccn(-c2cc(O)c(Cl)cc2Cl)c1=O', 'Cc1csc(Cn2c(=O)sc3ccccc32)n1', 'Nc1ccccc1OCC(O)CN1CCOCC1', 'CC(O)c1nc2cc(O)ccc2n1-c1ccccc1', 'O=C(NCCCn1cc(Br)cn1)c1ccco1', 'Cc1nc2nnc3c(=O)n(-c4ccccc4C)ccc3n2n1', 'O=C(NCc1cccc(O)c1)c1ccccc1Br', 'Cc1nc2nnc3c(=O)n(-c4cc(Cl)cc(Cl)c4)ccc3n2n1', 'Cc1ccccc1OCC(O)CN1CC(C)OC(C)C1', 'O=C(CCc1cccc(O)c1)Nc1cccc(C(=O)C2CC2)c1']"
3635,0.0933,0.32841888,0.5268225073814392,"['CC(=O)c1sc(C)nc1-c1cccc(Cl)c1C', 'CC(=O)c1cn(C)c2ccc(Br)cc12', 'CN1C(=O)OC(C)(CC(C)(C)c2ccccc2)C1(C)O', 'COc1c(Cl)cc(C)cc1-c1csc(CC#N)n1', 'COc1cc(COC(C)=O)c(O)c2c1CCCC2', 'COc1cc(Cl)c(C)cc1-n1nncc1CO', 'Nc1ncc(Br)c(Cl)c1Br', 'COc1cc(Cl)c(C)cc1-n1cc[nH]c(=O)c1=O', 'COC(=O)c1c(C)c(C)c(C)c(C)c1C(=O)OC', 'CC1(C)OCC2(COC(c3ccccn3)N2)CO1']"
3636,1e-04,0.0,0.0,[]
3637,0.0004,0.41800058,0.713563859462738,"['CC(=O)NCCn1ncc2c(NCCc3ccccc3)ncnc21', 'Cn1ncc2c(SCc3cccc4c3OCCO4)ncnc21', 'Cc1ccc(Cn2nnc3c(NC4CC4)nc(C)nc32)cc1', 'N#CCCn1ncc2c(N3CCCC(CO)C3)ncnc21']"
3638,0.0062,0.34143674,0.8210832476615906,"['CC1CCCCN1C(=O)NCC(=O)N(C)CCc1ccccn1', 'CC1CCCCC1NC(=O)CSc1nc(N)c(C#N)cc1C#N', 'CC1CCCCN1C(=O)NCCCn1cccn1', 'CCC1CCCCN1C(=O)CSc1ccc(N)nc1', 'CCC1CCCCN1C(=O)c1csc(-c2cnccn2)n1', 'CCC1CCCCN1C(=O)COc1ccc(C(C)=O)cc1OC', 'CC1CCCCC1NC(=O)Nc1cc(S(C)(=O)=O)ccc1Cl', 'CC1CCCCN1C(=O)NCCc1ccc(S(N)(=O)=O)cc1', 'CC1CCCCC1NC(=O)NCc1cccc(CN2CCCC2=O)c1', 'CC1CCCCC1NC(=O)COc1cccc(-c2cn[nH]c2)c1']"
3639,1e-04,0.0,0.0,[]
3640,1e-04,0.0,0.0,[]
3641,1e-04,0.0,0.0,[]
3642,1e-04,0.0,0.0,[]
3643,0.0135,0.50101614,0.5043095350265503,"['O=C(Cc1csc(-n2cccc2)n1)N1CCn2c1nc1ccccc12', 'Cn1cc(C(=O)NCC(C)(C)c2ccncc2)c(-c2cccs2)n1', 'CC(C(=O)NCc1nnc2ccccn12)n1c(=O)oc2ccccc21', 'Cn1cc(CNc2ccc(S(C)(=O)=O)nc2)c(-c2ccccc2)n1', 'O=C(NCc1noc(-c2ccco2)n1)c1ccnc(-n2cncn2)c1', 'CCc1nn2c(N)c(-c3nc(N)cs3)nnc2c1-c1ccccc1', 'O=S(=O)(c1ccc(OC(F)(F)F)cc1)n1nnc2ccccc21', 'CC(C)CCNC(=O)CN1C(=O)C2=C(CCC2)Nc2ccccc21', 'CC(c1ccncc1)N(C)C(=O)CCN1C(=O)COc2ccccc21', 'O=C(OCC1OC(n2ccc(=O)[nH]c2=O)CC1O)Oc1ccccc1']"
3644,1e-04,0.0,0.0,[]
3645,1e-04,0.0,0.0,[]
3646,1e-04,0.0,0.0,[]
3647,1e-04,0.0,0.0,[]
3648,1e-04,0.0,0.0,[]
3649,1e-04,0.0,0.0,[]
3650,0.0037,0.35506064,0.8729445338249207,"['COc1ccc2[nH]cc(CC(=O)Nc3cc(F)cc(F)c3)c2c1', 'Cc1ccc2[nH]nc(C(=O)N3CCN(c4ncccc4C#N)CC3)c2c1', 'COc1ccc2[nH]c(=O)c(CCC(=O)N3CCOCC3)cc2c1', 'Cc1cccc2[nH]c(C3CCN(C(=O)C(C)n4ccnc4)CC3)nc12', 'COc1ccc2[nH]c(=O)c(CN(C)C(=O)c3cccs3)cc2c1', 'CCc1ccc2[nH]c(=O)c(CN(Cc3ccc(C)cc3)C(C)=O)cc2c1', 'Cc1ccc2[nH]nc(C(=O)Nc3ccc4c(c3)COC4)c2c1', 'Cc1ccc2[nH]c(=O)c(CN(C)C(=O)c3cccs3)cc2c1', 'Cc1ccc2[nH]nc(C(=O)NC3CCC(C)CC3)c2c1', 'Clc1ccc2[nH]c(CN3CCOCC3)nc2c1']"
3651,1e-04,0.0,0.0,[]
3652,1e-04,0.0,0.0,[]
3653,1e-04,0.0,0.0,[]
3654,1e-04,0.0,0.0,[]
3655,1e-04,0.0,0.0,[]
3656,0.1158,0.17923518,0.5511399507522583,"['CCN(CC)C(=O)NC1C(NC(=O)N(CC)CC)N(C)C(=O)N1C', 'O=c1c2ccccc2nnn1Cc1cccc(Br)c1', 'CCCOC(=O)c1ccc(Cc2nonc2N)cc1', 'CC(C)CCOCCS(=O)(=O)c1ccccc1F', 'CN1C(=O)c2cccc3c(S(=O)(=O)N4CCOCC4)ccc1c23', 'Cc1ccc(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1', 'O=C1c2nccnc2C(O)N1c1ccc(Br)cn1', 'CCN1CCC2(CN(S(=O)(=O)c3ccc(F)cc3)CC2C)C1=O', 'CN(c1ccccc1C(N)=O)S(=O)(=O)c1cccc(Cl)c1F', 'O=c1c2ccccc2nnn1CSc1nncs1']"
3657,1e-04,0.0,0.0,[]
3658,0.0018,0.31766286,0.8305214047431946,"['CN(C)C(=O)C1CCC2C(CCN2Cc2cnn(C)c2)O1', 'Fc1ccc(N2CCN(CC3COC4(CCCC4)O3)CC2)cc1', 'CC1CN(C(=O)c2ncccn2)CC(c2ccccc2)O1', 'OCC1CN(c2ccc(F)cc2)C(c2cccc(O)c2)O1', 'Cc1ccc(OCC2Cn3c(nc4c3c(=O)n(C)c(=O)n4C)O2)cc1', 'O=C(NCC1CC1)C1CCC2(CCN(C(=O)c3cccs3)CC2)O1', 'O=C1CC(c2ccccc2F)c2c(c3ccccc3oc2=O)O1', 'O=C(Cc1cccnc1)NCC1COC2(CCCCC2)O1', 'CC1CN(C(=O)Nc2ccc3c(c2)COC3)CC(c2ccsc2)O1', 'O=C1CCC(C(=O)Nc2ccn(-c3cccc(C(F)(F)F)c3)n2)N1']"
3659,1e-04,0.0,0.0,[]
3660,1e-04,0.0,0.0,[]
3661,1e-04,1.0,0.0,['CCC(C(=O)NC1CCCCC1)n1ncn2c(cc3occc32)c1=O']
3662,1e-04,0.0,0.0,[]
3663,1e-04,0.0,0.0,[]
3664,1e-04,0.0,0.0,[]
3665,0.0097,0.5072938,0.4826815128326416,"['O=C(NCCc1nc2ccccc2[nH]1)c1cc2ccccc2c(=O)[nH]1', 'Cc1nc(Cc2nc3ccc(Br)cc3c(=O)[nH]2)cs1', 'Nc1nc(Oc2ccccc2)c(Br)c(=O)[nH]1', 'CC(c1nc2ccccc2c(=O)[nH]1)N1CCCC2(C1)OCCO2', 'CCCCNC(=O)Cc1nc2ccc(CC)cc2c(=O)[nH]1', 'CC1CN(Cc2nc3cc(Cl)ccc3c(=O)[nH]2)CC(C)O1', 'O=C(NCC1(O)CCCc2ccccc21)c1cc2ccccc2c(=O)[nH]1', 'CC(C)c1ccc(-c2nc(-c3cccnn3)no2)c(=O)[nH]1', 'CC(CC1CCCCC1)C(=O)N(C)Cc1nc2ccsc2c(=O)[nH]1', 'CC(C)c1noc(C(C)NC(=O)c2nc3ccccc3c(=O)[nH]2)n1']"
3666,0.03,0.32011175,0.6519836187362671,"['O=C(NCC(O)COc1cccc(Cl)c1Cl)c1ccoc1', 'Cc1ccsc1C(O)CNC(=O)c1cccc(Cl)c1', 'CC(C)c1ccc(C(O)CNCc2ccncc2)cc1', 'COc1cc(OC)cc(C(O)CNC(C)c2sccc2C)c1', 'Cc1ccccc1OCC(O)CN1CC(C)OC(C)C1', 'O=C(NCC(O)c1ccoc1)c1ccc(-c2ccccc2)cc1', 'CC(C)OCC(O)CN1CCN(c2cccc(Cl)c2)CC1', 'CCCNC(=O)NCC(O)COc1ccc(F)cc1', 'Cc1ccc(C(O)CNC(=O)CCc2c(C)noc2C)cc1', 'Cc1ccsc1C(O)CNS(=O)(=O)c1cccc(Cl)c1']"
3667,1e-04,0.0,0.0,[]
3668,1e-04,0.0,0.0,[]
3669,0.0583,0.363983,0.45361414551734924,"['COCC1c2c(cnn2C)CCN1S(=O)(=O)Cc1ccccc1', 'CC(=O)Nc1ccc2c(c1)nc1n2CCN(c2ccc3[nH]ccc3c2)C1', 'CC1COCCN1CC1=Cc2cc(Cl)ccc2OC1', 'O=C(NC1c2ccccc2CC1O)c1c[nH]nc1C1CCCCC1', 'Cc1ccc(C)n1-c1c(C(=O)NCCCO)cnn1C', 'CCn1c(-c2cnn(C)c2N)nc2ccc(F)cc21', 'CCc1onc(C)c1NC(=O)c1cc(-c2ccc(C)cc2)no1', 'Nc1cc(=O)[nH]c(CCNC(=O)c2cccc3ccnn23)n1', 'Cc1ccnc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1', 'CCN(Cc1nc2c(cnn2C)c(=O)[nH]1)c1cc(C)ccc1C']"
3670,0.0005,0.5110308,0.48883378505706787,"['CCC(Nc1ccc2cc[nH]c2n1)c1ccncc1', 'CC1(C)CCC(CN(CCC#N)Cc2ccccn2)CC1', 'Cc1ccc(CC(C)N(C)Cc2c[nH]nc2C)cc1', 'Cc1ncsc1CCNc1ccc2c(c1)CCC2', 'CC(c1ccccn1)N(C)Cc1nc2ccccc2n1C(C)C']"
3671,1e-04,0.0,0.0,[]
